pattern	constr_id	sent_id	type	prefix	correct_number	n_attr	punct	len_context	len_prefix	hidden650_batch64_dropout0.2_lr10.0	mturk_count	freq
L__NOUN_VERB_VERB	39	2	generated	( zero ) mettendo che l' attacco di individuare il tifo di sindrome e il saldo per unanimità di dieta	sing	0	False	14	20	100	70.0	100
L__NOUN_VERB_VERB	39	3	generated	( trecento ) presentando che l' intervallo di ovviare il motto di visita e il denaro per indennità di sciagura	sing	0	False	14	20	100	50.0	100
L__NOUN_VERB_VERB	39	4	generated	( cinquemila ) prestando che l' odore di ostacolare il rilievo di continuazione e il segnale per obesità di cautela	sing	0	False	14	20	0	80.0	100
L__NOUN_VERB_VERB	39	5	generated	( zero ) parlando che l' ingombro di andare il reparto di donna e il sintomo per umanità di serra	sing	0	False	14	20	0	80.0	100
L__NOUN_VERB_VERB	39	6	generated	( cinque ) riprendendo che l' assassinio di appartenere il nome di strada e il pericolo per estremità di grazia	sing	0	False	14	20	100	88.88888888888889	100
L__NOUN_VERB_VERB	39	7	generated	( nove ) pagando che l' indebolimento di approvare il capolavoro di determinazione e il censimento per attualità di copia	sing	0	False	14	20	100	40.0	100
L__NOUN_VERB_VERB	39	8	generated	( ventiquattro ) ricevendo che l' apparecchio di affermare il sollievo di gola e il spostamento per elasticità di tariffa	sing	0	False	14	20	100	60.0	100
L__NOUN_VERB_VERB	39	9	generated	( diciotto ) liberando che l' incenso di informare il danaro di siepe e il vizio per intimità di dichiarazione	sing	0	False	14	20	100	100.0	100
L__NOUN_VERB_VERB	44	0	original	Gli emendamenti presentati e approvati all' unanimità in sede di commissione	plur	2	False	10	11	100	100.0	0
L__NOUN_VERB_VERB	44	1	generated	Gli accertamenti cresciuti e indicati all' equipe in riabilitazione di benedizione	plur	2	False	10	11	100	100.0	0
L__NOUN_VERB_VERB	44	2	generated	Gli abbonati finanziati e adottati all' ingenuità in fatica di diffusione	plur	2	False	10	11	100	88.88888888888889	0
L__NOUN_VERB_VERB	44	3	generated	Gli incrementi stanziati e abituati all' ingenuità in globalizzazione di strategia	plur	2	False	10	11	100	90.9090909090909	0
L__NOUN_VERB_VERB	44	4	generated	Gli artisti versati e usati all' utilità in disoccupazione di scrittrice	plur	2	False	10	11	100	70.0	0
L__NOUN_VERB_VERB	44	5	generated	Gli intenti costretti e utilizzati all' incolumità in vite di fabbrica	plur	2	False	10	11	100	100.0	0
L__NOUN_VERB_VERB	44	6	generated	Gli alberghi situati e erogati all' ingenuità in cinta di rendita	plur	2	False	10	11	0	70.0	0
L__NOUN_VERB_VERB	44	7	generated	Gli economisti proposti e assicurati all' oasi in remissione di virtù	plur	2	False	10	11	100	100.0	0
L__NOUN_VERB_VERB	44	8	generated	Gli angoli rifiutati e inclusi all' umanità in rabbia di scrivania	plur	2	False	10	11	100	100.0	0
L__NOUN_VERB_VERB	44	9	generated	Gli animi previsti e aumentati all' equipe in logica di perquisizione	plur	2	False	10	11	100	100.0	0
L__NOUN_VERB_VERB	45	0	original	Signor presidente , signor commissario , onorevoli colleghi , la proposta presentata dalla commissione conformemente al suo mandato	sing	0	False	8	18	100	90.0	100
L__NOUN_VERB_VERB	45	1	generated	Coordinamento complice , nodo terrorista , enormi contenuti , la piazza diventata dalla musa peraltro al suo ponte	sing	0	False	8	18	100	100.0	0
L__NOUN_VERB_VERB	45	2	generated	Tesoro macchinista , giocatore rappresentante , inerenti pittori , la decisione destinata dalla ribalta raramente al suo controllo	sing	0	False	8	18	100	66.66666666666666	100
L__NOUN_VERB_VERB	45	3	generated	Sabato consulente , castello cliente , indipendenti massacri , la sospensione condivisa dalla trama ragionevolmente al suo consigliere	sing	0	False	8	18	100	77.77777777777779	100
L__NOUN_VERB_VERB	45	4	generated	Regolamento conducente , lavoratore consulente , uguali principi , la prosecuzione limitata dalla collina perfettamente al suo stagno	sing	0	False	8	18	100	77.77777777777779	100
L__NOUN_VERB_VERB	45	5	generated	Convegno patriota , convoglio comandante , eguali riguardi , la contea riconosciuta dalla vitamina semplicemente al suo telegrafo	sing	0	False	8	18	100	90.0	100
L__NOUN_VERB_VERB	45	6	generated	Giorno patriota , tenore giornalista , incredibili membri , la lentezza verificata dalla soddisfazione bruscamente al suo successore	sing	0	False	8	18	100	100.0	100
L__NOUN_VERB_VERB	45	7	generated	Regolamento paziente , bagaglio rivale , irregolari decori , la polizia riflessa dalla ricezione politicamente al suo limone	sing	0	False	8	18	100	100.0	100
L__NOUN_VERB_VERB	45	8	generated	Settore naturalista , saldo macchinista , orientali consumatori , la gara scattata dalla rassegnazione pertanto al suo paio	sing	0	False	8	18	100	90.9090909090909	100
L__NOUN_VERB_VERB	45	9	generated	Settore vicepresidente , riferimento fronte , inevitabili giornali , la prognosi culminata dalla consapevolezza tipicamente al suo portafoglio	sing	0	False	8	18	100	90.9090909090909	100
L__NOUN_VERB_VERB	48	0	original	Solo le persone che attivano la funzione	plur	1	False	5	7	100	100.0	0
L__NOUN_VERB_VERB	48	1	generated	Troppo le cose che aggiungono la conseguenza	plur	1	False	5	7	0	88.88888888888889	0
L__NOUN_VERB_VERB	48	2	generated	Proprio le pavimentazioni che indicano la prosecuzione	plur	1	False	5	7	100	80.0	0
L__NOUN_VERB_VERB	48	3	generated	Pur le prospettive che interessano la denominazione	plur	1	False	5	7	100	100.0	0
L__NOUN_VERB_VERB	48	4	generated	Quasi le poltrone che aggiungono la diminuzione	plur	1	False	5	7	100	100.0	0
L__NOUN_VERB_VERB	48	5	generated	Successivamente le strade che attraversano la potenza	plur	1	False	5	7	100	100.0	0
L__NOUN_VERB_VERB	48	6	generated	Perciò le generazioni che aggiungono la sosta	plur	1	False	5	7	100	90.0	0
L__NOUN_VERB_VERB	48	7	generated	Qui le distanze che osservano la repressione	plur	1	False	5	7	100	90.9090909090909	0
L__NOUN_VERB_VERB	48	8	generated	Stavolta le giornate che illustrano la tortura	plur	1	False	5	7	100	90.9090909090909	0
L__NOUN_VERB_VERB	48	9	generated	Mai le controversie che indicano la cella	plur	1	False	5	7	100	100.0	0
L__NOUN_VERB_VERB	54	0	original	Stanford - ogni anno le malattie provocate dalle zanzare	plur	0	False	4	9	100	90.9090909090909	0
L__NOUN_VERB_VERB	54	1	generated	Vienna - ogni ente le firme causate dalle circoscrizioni	plur	0	False	4	9	100	54.54545454545454	0
L__NOUN_VERB_VERB	54	2	generated	King - ogni istante le stampanti rivelate dalle colonie	plur	0	False	4	9	100	100.0	0
L__NOUN_VERB_VERB	54	3	generated	Marx - ogni occidente le mandorle rimaste dalle modifiche	plur	0	False	4	9	0	83.33333333333334	0
L__NOUN_VERB_VERB	54	4	generated	Finmeccanica - ogni approvvigionamento le fattorie sormontate dalle colture	plur	0	False	4	9	100	100.0	0
L__NOUN_VERB_VERB	54	5	generated	Palacio - ogni intento le stazioni distribuite dalle poesie	plur	0	False	4	9	100	100.0	0
L__NOUN_VERB_VERB	54	6	generated	Fiume - ogni aeromobile le ghirlande coinvolte dalle telecomunicazioni	plur	0	False	4	9	100	66.66666666666666	0
L__NOUN_VERB_VERB	54	7	generated	Metallica - ogni avvertimento le travi coinvolte dalle piste	plur	0	False	4	9	100	100.0	0
L__NOUN_VERB_VERB	54	8	generated	Gesù - ogni orgoglio le famiglie sostenute dalle lavoratrici	plur	0	False	4	9	100	75.0	0
L__NOUN_VERB_VERB	54	9	generated	Cambridge - ogni assassinio le tracce rivelate dalle quote	plur	0	False	4	9	100	62.5	0
L__NOUN_VERB_VERB	57	0	original	Durante questo periodo , le persone che vogliono essere elette	plur	0	False	5	10	100	100.0	0
L__NOUN_VERB_VERB	57	1	generated	Durante questo contadino , le tele che vogliono essere organizzate	plur	0	False	5	10	100	100.0	0
L__NOUN_VERB_VERB	57	2	generated	Durante questo pescatore , le categorie che vogliono essere erette	plur	0	False	5	10	100	100.0	0
L__NOUN_VERB_VERB	57	3	generated	Durante questo matrimonio , le lire che vogliono essere effettuate	plur	0	False	5	10	100	100.0	0
L__NOUN_VERB_VERB	57	4	generated	Durante questo seno , le parti che vogliono essere espresse	plur	0	False	5	10	100	90.9090909090909	0
L__NOUN_VERB_VERB	57	5	generated	Durante questo bersaglio , le preoccupazioni che vogliono essere applicate	plur	0	False	5	10	100	100.0	0
L__NOUN_VERB_VERB	57	6	generated	Durante questo riscontro , le motivazioni che vogliono essere associate	plur	0	False	5	10	100	100.0	0
L__NOUN_VERB_VERB	57	7	generated	Durante questo sfruttamento , le cave che vogliono essere impegnate	plur	0	False	5	10	100	100.0	0
L__NOUN_VERB_VERB	57	8	generated	Durante questo controllo , le copie che vogliono essere esercitate	plur	0	False	5	10	100	100.0	0
L__NOUN_VERB_VERB	57	9	generated	Durante questo quartiere , le tinte che vogliono essere intraprese	plur	0	False	5	10	100	100.0	0
L__NOUN_VERB_VERB	60	0	original	Le squadre che vincono le gare eliminatorie	plur	0	False	6	7	100	100.0	0
L__NOUN_VERB_VERB	60	1	generated	Le comunicazioni che creano le distinzioni asiatiche	plur	0	False	6	7	100	100.0	0
L__NOUN_VERB_VERB	60	2	generated	Le parole che manifestano le norme aeree	plur	0	False	6	7	100	100.0	0
L__NOUN_VERB_VERB	60	3	generated	Le fonti che combattono le compagnie appropriate	plur	0	False	6	7	100	100.0	0
L__NOUN_VERB_VERB	60	4	generated	Le siepi che stabiliscono le rivelazioni antiche	plur	0	False	6	7	100	100.0	0
L__NOUN_VERB_VERB	60	5	generated	Le feste che tendono le sedie avanzate	plur	0	False	6	7	100	100.0	0
L__NOUN_VERB_VERB	60	6	generated	Le limitazioni che conservano le rose adeguate	plur	0	False	6	7	100	100.0	0
L__NOUN_VERB_VERB	60	7	generated	Le pubblicazioni che mettono le riserve energetiche	plur	0	False	6	7	100	100.0	0
L__NOUN_VERB_VERB	60	8	generated	Le telefonate che mettono le storie israeliane	plur	0	False	6	7	100	100.0	0
L__NOUN_VERB_VERB	60	9	generated	Le lire che separano le truppe insolite	plur	0	False	6	7	100	100.0	0
R__ADJ_ADJ_CCONJ_ADJ	1	0	original	sono soprattutto tedeschi , austriaci e	plur	0	True	4	6	100	100.0	0
R__ADJ_ADJ_CCONJ_ADJ	1	1	generated	sono qui nulli , intermedi e	plur	0	True	4	6	100	100.0	0
R__ADJ_ADJ_CCONJ_ADJ	1	2	generated	sono sufficientemente strategici , attenti e	plur	0	True	4	6	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	1	3	generated	sono giustamente tipici , ottimi e	plur	0	True	4	6	100	90.0	0
R__ADJ_ADJ_CCONJ_ADJ	1	4	generated	sono comunemente costosi , operativi e	plur	0	True	4	6	100	100.0	0
R__ADJ_ADJ_CCONJ_ADJ	1	5	generated	sono semplicemente linguistici , esclusivi e	plur	0	True	4	6	100	100.0	0
R__ADJ_ADJ_CCONJ_ADJ	1	6	generated	sono sufficientemente rispettivi , idonei e	plur	0	True	4	6	100	100.0	0
R__ADJ_ADJ_CCONJ_ADJ	1	7	generated	sono duramente nuovi , intermedi e	plur	0	True	4	6	100	100.0	0
R__ADJ_ADJ_CCONJ_ADJ	1	8	generated	sono clamorosamente bravi , umani e	plur	0	True	4	6	100	88.88888888888889	0
R__ADJ_ADJ_CCONJ_ADJ	1	9	generated	sono lì contigui , agricoli e	plur	0	True	4	6	100	100.0	0
R__ADJ_ADJ_CCONJ_ADJ	2	0	original	Il suo è un cinema individualista ma anche democratico e	sing	0	False	5	10	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	2	1	generated	Il suo è un camper accidentale ma attivamente primitivo e	sing	0	False	5	10	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	2	2	generated	Il suo è un handicap urgente ma ovviamente massiccio e	sing	0	False	5	10	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	2	3	generated	Il suo è un franchising accettabile ma altrove psicologico e	sing	0	False	5	10	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	2	4	generated	Il suo è un mercoledì invisibile ma unicamente petrolifero e	sing	0	False	5	10	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	2	5	generated	Il suo è un jazz esente ma immediatamente medio e	sing	0	False	5	10	100	90.9090909090909	0
R__ADJ_ADJ_CCONJ_ADJ	2	6	generated	Il suo è un crack anteriore ma adeguatamente giambico e	sing	0	False	5	10	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	2	7	generated	Il suo è un meeting indipendente ma immediatamente buon e	sing	0	False	5	10	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	2	8	generated	Il suo è un film inutile ma almeno festivo e	sing	0	False	5	10	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	2	9	generated	Il suo è un gol urgente ma ufficialmente preciso e	sing	0	False	5	10	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	8	0	original	La bandiera della Repubblica è il tricolore italiano : verde , bianco e	sing	0	True	4	13	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	8	1	generated	La reputazione della Zona è il sangue austriaco : nobiliare , serio e	sing	0	True	4	13	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	8	2	generated	La meta della Traduzione è il successore equo : preliminare , strategico e	sing	0	True	4	13	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	8	3	generated	La categoria della Bandiera è il tasso improvviso : visibile , continuo e	sing	0	True	4	13	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	8	4	generated	La sussistenza della Base è il fosso attiguo : vivace , sinistro e	sing	0	True	4	13	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	8	5	generated	La gravidanza della Madre è il coltello anziano : cerebrale , lordo e	sing	0	True	4	13	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	8	6	generated	La ferocia della Basilica è il settore ampio : coerente , strano e	sing	0	True	4	13	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	8	7	generated	La cerimonia della Signora è il procuratore effettivo : potente , strano e	sing	0	True	4	13	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	8	8	generated	La scrittrice della Clinica è il cunicolo operativo : gentile , rapido e	sing	0	True	4	13	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	8	9	generated	La collezione della Durata è il raggiungimento impegnativo : seguente , pallido e	sing	0	True	4	13	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	9	0	original	I funzionari e i dipendenti dello Stato e degli enti pubblici sono direttamente responsabili , secondo le leggi penali , civili e	plur	0	True	4	22	100	100.0	0
R__ADJ_ADJ_CCONJ_ADJ	9	1	generated	I delegati e i coniugi dello Comitato e degli elicotteri geometrici sono certamente satellitari , secondo le tappe suscettibili , pertinenti e	plur	0	True	4	22	100	100.0	0
R__ADJ_ADJ_CCONJ_ADJ	9	2	generated	I ceti e i connazionali dello Coordinamento e degli oneri liquidi sono potenzialmente catastali , secondo le trame parziali , forti e	plur	0	True	4	22	100	100.0	0
R__ADJ_ADJ_CCONJ_ADJ	9	3	generated	I giudizi e i concorrenti dello Convegno e degli operai periferici sono strettamente recenti , secondo le conferenze regolari , gravi e	plur	0	True	4	22	100	100.0	0
R__ADJ_ADJ_CCONJ_ADJ	9	4	generated	I consigli e i nipoti dello Libro e degli agenti lontani sono relativamente rinnovabili , secondo le tragedie fluorescenti , recenti e	plur	0	True	4	22	100	100.0	0
R__ADJ_ADJ_CCONJ_ADJ	9	5	generated	I detenuti e i combattenti dello Giorno e degli addetti luminosi sono soltanto preliminari , secondo le voci semplici , globali e	plur	0	True	4	22	100	100.0	0
R__ADJ_ADJ_CCONJ_ADJ	9	6	generated	I salti e i dirigenti dello Colpo e degli elementi corrotti sono particolarmente mediorientali , secondo le vedute teatrali , forestali e	plur	0	True	4	22	100	100.0	0
R__ADJ_ADJ_CCONJ_ADJ	9	7	generated	I formaggi e i dissidenti dello Servizio e degli aviatori lunghi sono legalmente rudimentali , secondo le conferenze notevoli , concordi e	plur	0	True	4	22	100	100.0	0
R__ADJ_ADJ_CCONJ_ADJ	9	8	generated	I beni e i magnati dello Trasporto e degli atleti relativi sono normalmente rettangolari , secondo le vendite resistenti , veloci e	plur	0	True	4	22	100	100.0	0
R__ADJ_ADJ_CCONJ_ADJ	9	9	generated	I luoghi e i concorrenti dello Dipartimento e degli interrogativi famosi sono clandestinamente cardiovascolari , secondo le ricerche lievi , differenti e	plur	0	True	4	22	100	91.66666666666666	0
R__ADJ_ADJ_CCONJ_ADJ	12	0	original	Lo sviluppo sostenibile richiede anche un' attenta considerazione dell' impatto economico , sociale e	sing	0	True	4	14	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	12	1	generated	Lo meridiano recente reca espressamente un' innovativa minoranza dell' esito umanitario , permanente e	sing	0	True	4	14	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	12	2	generated	Lo costruttore liberale ritrae intanto un' atmosferica tessera dell' allievo impegnativo , difficile e	sing	0	True	4	14	100	90.9090909090909	100
R__ADJ_ADJ_CCONJ_ADJ	12	3	generated	Lo pretesto commerciale paga indirettamente un' ossessiva tensione dell' alloggio interessato , stragrande e	sing	0	True	4	14	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	12	4	generated	Lo presupposto sorprendente gestisce ecc un' appropriata notizia dell' episodio universitario , differente e	sing	0	True	4	14	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	12	5	generated	Lo cappello particolar costituisce abbastanza un' elettrica pasta dell' apogeo esatto , territoriale e	sing	0	True	4	14	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	12	6	generated	Lo restauro stradale presta adesso un' esterna lavorazione dell' oggetto annuo , generazionale e	sing	0	True	4	14	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	12	7	generated	Lo marchio scadente festeggia illegalmente un' intrinseca maestria dell' amore effettivo , puntuale e	sing	0	True	4	14	100	88.88888888888889	100
R__ADJ_ADJ_CCONJ_ADJ	12	8	generated	Lo suicidio triste preme incessantemente un' estrema debolezza dell' impiego immediato , gentile e	sing	0	True	4	14	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	12	9	generated	Lo costo capace stacca egualmente un' adulta grazia dell' obbligo atmosferico , recente e	sing	0	True	4	14	100	100.0	0
R__ADJ_ADJ_CCONJ_ADJ	13	0	original	Occorre sufficiente flessibilità per consentire che tali fattori siano integrati nella progettazione dei prodotti pur tenendo conto degli aspetti economici , tecnici e	plur	0	True	4	23	100	90.9090909090909	0
R__ADJ_ADJ_CCONJ_ADJ	13	1	generated	Appare trasparente complessità per verificare che tali biografi siano impegnati nella monarchia dei motori notevolmente tentando membro degli elettori ottimi , melodici e	plur	0	True	4	23	100	100.0	0
R__ADJ_ADJ_CCONJ_ADJ	13	2	generated	Appare seguente crisi per subire che tali strumenti siano effettuati nella tassa dei professori ragionevolmente sviluppando genere degli idrocarburi elevati , freschi e	plur	0	True	4	23	100	100.0	0
R__ADJ_ADJ_CCONJ_ADJ	13	3	generated	Indice fondamentale società per vendere che tali meccanismi siano iniziati nella galassia dei tentativi testualmente battendo vino degli insulti olimpici , minerari e	plur	0	True	4	23	100	100.0	0
R__ADJ_ADJ_CCONJ_ADJ	13	4	generated	Appare settentrionale virtù per litigare che tali monti siano emersi nella stoffa dei giudici sicuramente bruciando mestiere degli assalti erotici , governativi e	plur	0	True	4	23	100	100.0	0
R__ADJ_ADJ_CCONJ_ADJ	13	5	generated	Appare prevedibile formalità per ricostruire che tali tappeti siano obbligati nella potenza dei dischi tempestivamente pensando sciatore degli accertamenti eroici , luminosi e	plur	0	True	4	23	100	100.0	0
R__ADJ_ADJ_CCONJ_ADJ	13	6	generated	Appare complementare sonorità per nominare che tali generi siano accolti nella firma dei minerali correttamente realizzando segmento degli indagati erotici , televisivi e	plur	0	True	4	23	100	100.0	0
R__ADJ_ADJ_CCONJ_ADJ	13	7	generated	Indice demaniale sensibilità per fondare che tali tributi siano applicati nella fidanzata dei colleghi legittimamente sfruttando giugno degli epiteti agrari , liberi e	plur	0	True	4	23	100	87.5	0
R__ADJ_ADJ_CCONJ_ADJ	13	8	generated	Appare sperimentale nobiltà per costituire che tali finestrini siano arrivati nella fornitura dei reparti fortemente passando ceppo degli albi adatti , preferiti e	plur	0	True	4	23	100	90.9090909090909	0
R__ADJ_ADJ_CCONJ_ADJ	13	9	generated	Indice meridionale crisi per crescere che tali casi siano adibiti nella collezione dei sfollati profondamente liberando rinvio degli organizzatori intensi , negativi e	plur	0	True	4	23	100	100.0	0
R__ADJ_ADJ_CCONJ_ADJ	18	0	original	a questo punto la band muta il suo sound , approdando ad un death melodico più elegante , melodico e	sing	0	True	4	20	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	18	1	generated	a questo titolo la legittimità genera il suo tabù , eseguendo ad un chaff gratuito direttamente influente , privo e	sing	0	True	4	20	100	90.9090909090909	100
R__ADJ_ADJ_CCONJ_ADJ	18	2	generated	a questo televisore la rapidità supera il suo code , indagando ad un park cattolico ben orale , fantastico e	sing	0	True	4	20	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	18	3	generated	a questo tentativo la sintesi rilascia il suo sport , insistendo ad un password maestoso lentamente entusiasta , sofisticato e	sing	0	True	4	20	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	18	4	generated	a questo relatore la metà dichiara il suo mais , ottenendo ad un cm bel decisamente incompatibile , greggio e	sing	0	True	4	20	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	18	5	generated	a questo conflitto la specialità combina il suo sprint , osservando ad un portavoce mero specialmente ingente , rozzo e	sing	0	True	4	20	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	18	6	generated	a questo tracollo la proprietà soffia il suo status , aprendo ad un metal tipico pesantemente evidente , sol e	sing	0	True	4	20	100	88.88888888888889	100
R__ADJ_ADJ_CCONJ_ADJ	18	7	generated	a questo vincitore la potenzialità definisce il suo martedì , offrendo ad un chaff naturalistico tipicamente iniziale , disastroso e	sing	0	True	4	20	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	18	8	generated	a questo venditore la facilità sopravvive il suo stress , incontrando ad un metal fresco specialmente insufficiente , relativo e	sing	0	True	4	20	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	18	9	generated	a questo duello la libertà piace il suo pullman , affrontando ad un password raffinato sensibilmente accessibile , concreto e	sing	0	True	4	20	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	21	0	original	Gli stati membri adottano le disposizioni legislative , regolamentari e	plur	0	True	4	10	100	100.0	0
R__ADJ_ADJ_CCONJ_ADJ	21	1	generated	Gli cultori paesi accettano le pubblicazioni minuscole , verticali e	plur	0	True	4	10	100	90.0	0
R__ADJ_ADJ_CCONJ_ADJ	21	2	generated	Gli minuti musei acquistano le memorie periodiche , regolari e	plur	0	True	4	10	100	100.0	0
R__ADJ_ADJ_CCONJ_ADJ	21	3	generated	Gli bacini laboratori esercitano le femmine vaste , navigabili e	plur	0	True	4	10	100	100.0	0
R__ADJ_ADJ_CCONJ_ADJ	21	4	generated	Gli valori distributori aumentano le rapine nuove , decisionali e	plur	0	True	4	10	100	90.0	0
R__ADJ_ADJ_CCONJ_ADJ	21	5	generated	Gli collegamenti pittori includono le ragioni continue , rilevanti e	plur	0	True	4	10	100	100.0	0
R__ADJ_ADJ_CCONJ_ADJ	21	6	generated	Gli redditi conflitti aspettano le vedute prime , postali e	plur	0	True	4	10	100	100.0	0
R__ADJ_ADJ_CCONJ_ADJ	21	7	generated	Gli campi scacchi esprimono le controversie turistiche , finali e	plur	0	True	4	10	100	100.0	0
R__ADJ_ADJ_CCONJ_ADJ	21	8	generated	Gli casi movimenti esercitano le sequenze sismiche , fondamentali e	plur	0	True	4	10	100	100.0	0
R__ADJ_ADJ_CCONJ_ADJ	21	9	generated	Gli sonetti magistrati includono le caserme vicine , mortali e	plur	0	True	4	10	100	90.0	0
R__ADJ_ADJ_CCONJ_ADJ	23	0	original	Nessuna distinzione sarà inoltre stabilita sulla base dello statuto politico , giuridico o	sing	0	True	4	13	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	23	1	generated	Nessuna tabella sarà eventualmente ritenuta sulla risposta dello viale vasto , libero o	sing	0	True	4	13	100	90.0	100
R__ADJ_ADJ_CCONJ_ADJ	23	2	generated	Nessuna descrizione sarà ormai rapita sulla fama dello destino negativo , giornalistico o	sing	0	True	4	13	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	23	3	generated	Nessuna cerimonia sarà automaticamente tagliata sulla confusione dello foglio sinistro , positivo o	sing	0	True	4	13	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	23	4	generated	Nessuna carreggiata sarà or conosciuta sulla concorrenza dello suicidio furbo , gratuito o	sing	0	True	4	13	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	23	5	generated	Nessuna disoccupazione sarà espressamente nascosta sulla linfa dello conseguimento virtuoso , continuo o	sing	0	True	4	13	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	23	6	generated	Nessuna democrazia sarà effettivamente situata sulla virtù dello distacco prezioso , rilassato o	sing	0	True	4	13	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	23	7	generated	Nessuna crosta sarà appieno trattata sulla mattina dello frutto greggio , brusco o	sing	0	True	4	13	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	23	8	generated	Nessuna violazione sarà esclusivamente confermata sulla monarchia dello rapimento tragico , bianconero o	sing	0	True	4	13	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	23	9	generated	Nessuna pasta sarà immediatamente predetta sulla nebbia dello pregiudizio bel , rilassato o	sing	0	True	4	13	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	26	0	original	"Come osserva Rogers , "" Balzac era interessato in qualunque teoria sociale , politica o"	sing	0	True	4	15	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	26	1	generated	"Come afferma Sinatra , "" FIAT era ottimo in qualunque fetta costituzionale , brava o"	sing	0	True	4	15	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	26	2	generated	"Come occorre First , "" Stelle era umano in qualunque lente scadente , genuina o"	sing	0	True	4	15	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	26	3	generated	"Come evidenzia Hendrix , "" Malone era ovvio in qualunque rendita gentile , creativa o"	sing	0	True	4	15	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	26	4	generated	"Come aspetta Hospital , "" Monti era umanitario in qualunque variazione criminale , faticosa o"	sing	0	True	4	15	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	26	5	generated	"Come aspetta Ciampi , "" Tripoli era economico in qualunque cittadina digitale , giusta o"	sing	0	True	4	15	100	88.88888888888889	100
R__ADJ_ADJ_CCONJ_ADJ	26	6	generated	"Come attua Gobetti , "" Proust era energetico in qualunque nebbia territoriale , rapida o"	sing	0	True	4	15	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	26	7	generated	"Come incorpora John , "" Marie era anziano in qualunque fondazione nobiliare , cattolica o"	sing	0	True	4	15	100	90.9090909090909	100
R__ADJ_ADJ_CCONJ_ADJ	26	8	generated	"Come esprime Reali , "" Lucio era inverso in qualunque cattedrale differente , fresca o"	sing	0	True	4	15	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	26	9	generated	"Come intende Gianluca , "" Polonia era ebreo in qualunque fame crescente , legittima o"	sing	0	True	4	15	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	29	0	original	Devono cioè parlare e scrivere in modo semplice , chiaro e	sing	0	True	4	11	100	100.0	100
R__ADJ_ADJ_CCONJ_ADJ	29	1	generated	Devono solitamente saltare e verificare in federalismo potente , costoso e	sing	0	True	4	11	100	100.0	100
